,equity
2026-01-13 20:30:00+00:00,10085.74632994105
2026-01-16 15:25:00+00:00,10082.001954316556
2026-01-18 23:00:00+00:00,10085.8447447354
2026-01-20 04:55:00+00:00,10088.872424078289
2026-01-20 14:00:00+00:00,10091.804530452418
2026-01-21 01:10:00+00:00,10097.40724527477
2026-01-21 15:20:00+00:00,10094.55270060002
2026-01-22 06:25:00+00:00,10098.328296291154
2026-01-22 17:55:00+00:00,10106.132718210252
2026-01-23 00:55:00+00:00,10110.222799665178
2026-01-23 08:15:00+00:00,10108.390792216445
2026-01-23 16:15:00+00:00,10112.880960770248
2026-01-26 00:35:00+00:00,10119.052932726565
2026-01-26 19:20:00+00:00,10116.318867386184
2026-01-27 20:10:00+00:00,10122.91469950797
2026-01-28 21:50:00+00:00,10144.019528717094
2026-01-29 15:00:00+00:00,10135.282512425067
2026-01-30 02:10:00+00:00,10124.843482757593
2026-01-30 06:45:00+00:00,10117.64969224323
2026-01-30 17:05:00+00:00,10098.490458340822
2026-02-02 05:40:00+00:00,10080.393048872293
2026-02-02 16:00:00+00:00,10068.226270821446
2026-02-03 08:40:00+00:00,10093.002684730292
2026-02-03 18:30:00+00:00,10088.044034180935
2026-02-04 16:45:00+00:00,10080.443452780391
2026-02-05 02:45:00+00:00,10073.726087161702
2026-02-05 21:30:00+00:00,10062.77929347882
2026-02-06 13:00:00+00:00,10079.06000707929
2026-02-09 16:20:00+00:00,10092.765926566337
2026-02-09 23:10:00+00:00,10088.829022756623
2026-02-10 15:35:00+00:00,10085.18015331279
2026-02-10 23:20:00+00:00,10087.973908290463
2026-02-11 10:40:00+00:00,10091.806844299474
2026-02-11 13:30:00+00:00,10085.834343721972
2026-02-12 14:55:00+00:00,10081.678393571096
2026-02-12 20:20:00+00:00,10078.985878395295
2026-02-17 05:30:00+00:00,10073.198333532546
2026-02-17 14:00:00+00:00,10066.7558807395
2026-02-18 14:30:00+00:00,10075.081616719666
2026-02-22 23:00:00+00:00,10086.455239809899
2026-02-23 07:25:00+00:00,10082.853823459362
2026-02-23 14:35:00+00:00,10086.410694952452
2026-02-24 13:35:00+00:00,10080.600594109826
2026-02-27 13:20:00+00:00,10089.770205438563
2026-03-01 23:00:00+00:00,10094.417596532265
2026-03-03 09:25:00+00:00,10082.70235315857
2026-03-05 15:05:00+00:00,10075.693503826798
2026-03-06 15:20:00+00:00,10082.675482898694
2026-03-08 22:05:00+00:00,10080.373861595748
2026-03-10 01:20:00+00:00,10089.068045301186
2026-03-10 13:00:00+00:00,10091.837088527343
2026-03-10 18:15:00+00:00,10087.166642418264
2026-03-11 01:00:00+00:00,10089.459786815132
2026-03-11 07:30:00+00:00,10087.630398374169
2026-03-11 12:30:00+00:00,10086.472239661689
2026-03-11 17:35:00+00:00,10084.233159564012
2026-03-11 22:05:00+00:00,10083.206433916686
2026-03-12 15:10:00+00:00,10079.942143814043
2026-03-13 14:55:00+00:00,10075.9959446053
2026-03-13 19:45:00+00:00,10072.201185898837
2026-03-18 10:35:00+00:00,10065.884741281032
2026-03-18 18:55:00+00:00,10063.653233906949
2026-03-19 06:35:00+00:00,10059.32699629124
2026-03-20 03:05:00+00:00,10067.82046310188
2026-03-20 09:55:00+00:00,10061.040954630162
2026-03-20 13:35:00+00:00,10057.29464995186
2026-03-22 22:55:00+00:00,10053.535132894676
2026-03-23 05:30:00+00:00,10049.017245416764
2026-03-31 18:35:00+00:00,10093.64963081247
2026-03-31 22:45:00+00:00,10090.341919234717
2026-04-01 15:05:00+00:00,10098.275943814537
2026-04-01 17:55:00+00:00,10096.480100827523
2026-04-02 01:00:00+00:00,10093.068931587632
2026-04-07 22:00:00+00:00,10104.739403600794
2026-04-08 18:40:00+00:00,10092.15157024933
2026-04-09 13:35:00+00:00,10096.956506640507
2026-04-10 02:15:00+00:00,10093.158805246625
2026-04-10 08:45:00+00:00,10089.693161384077
2026-04-12 22:00:00+00:00,10086.616967552758
2026-04-17 13:10:00+00:00,10103.289882591578
2026-04-20 09:30:00+00:00,10101.825491178279
2026-04-21 05:50:00+00:00,10100.071298281431
2026-04-21 12:30:00+00:00,10098.17791904444
2026-04-23 17:45:00+00:00,10092.962856877975
2026-04-24 02:20:00+00:00,10091.45769275244
2026-04-24 14:10:00+00:00,10097.260160557149
2026-04-27 13:00:00+00:00,10095.541581928432
2026-04-28 02:00:00+00:00,10094.152332239868
2026-04-29 08:35:00+00:00,10091.213533274535
2026-04-30 10:20:00+00:00,10100.347764520053
2026-04-30 13:35:00+00:00,10098.669266124984
2026-05-01 05:55:00+00:00,10096.66665445411
2026-05-01 13:45:00+00:00,10100.084154387174
2026-05-04 06:35:00+00:00,10096.762042548478
2026-05-04 15:10:00+00:00,10094.326882738902
2026-05-05 00:25:00+00:00,10093.492910712077
2026-05-05 08:55:00+00:00,10096.86860121294
2026-05-05 10:50:00+00:00,10095.094646682785
2026-05-06 00:40:00+00:00,10100.290053492015
2026-05-06 08:50:00+00:00,10106.64731261898
2026-05-06 12:10:00+00:00,10102.528281557714
2026-05-07 13:30:00+00:00,10108.753093108036
2026-05-07 15:25:00+00:00,10106.511748033554
2026-05-07 20:35:00+00:00,10104.502820676467
2026-05-08 13:30:00+00:00,10108.543086954978
2026-05-10 22:00:00+00:00,10107.529124374507
2026-05-11 04:20:00+00:00,10104.733228599742
2026-05-11 05:40:00+00:00,10103.591812008759
2026-05-11 13:00:00+00:00,10106.825934759057
2026-05-11 22:45:00+00:00,10109.010872022925
2026-05-12 01:30:00+00:00,10106.550255251756
2026-05-12 10:30:00+00:00,10105.386698821401
2026-05-12 13:15:00+00:00,10102.76770288551
2026-05-12 19:00:00+00:00,10105.177714780397
2026-05-13 12:30:00+00:00,10100.5047890916
2026-05-14 04:00:00+00:00,10098.154705375768
2026-05-14 13:40:00+00:00,10094.516297023805
2026-05-15 08:00:00+00:00,10092.135657647284
2026-05-15 13:35:00+00:00,10088.03477527956
2026-05-18 00:30:00+00:00,10082.875425055454
2026-05-19 13:30:00+00:00,10075.620648202323
2026-05-20 00:30:00+00:00,10077.654384783702
2026-05-20 14:20:00+00:00,10081.631740402745
2026-05-20 14:55:00+00:00,10084.733381714539
2026-05-21 01:15:00+00:00,10087.080381157839
2026-05-21 10:25:00+00:00,10085.798840577003
2026-05-21 17:45:00+00:00,10090.028138919413
2026-05-22 05:55:00+00:00,10088.803960249019
2026-05-22 09:15:00+00:00,10087.468193571824
2026-05-22 10:35:00+00:00,10086.115049995062
2026-05-26 17:55:00+00:00,10082.540907981398
2026-05-27 06:30:00+00:00,10079.585744668791
2026-05-27 10:30:00+00:00,10077.99961394278
2026-05-27 22:00:00+00:00,10080.474570081222
2026-05-27 23:05:00+00:00,10079.588421216793
2026-05-28 01:05:00+00:00,10078.070053610476
2026-05-28 12:55:00+00:00,10082.588151801034
2026-05-29 14:50:00+00:00,10092.928241572416
2026-06-01 09:30:00+00:00,10091.21372951538
2026-06-01 13:10:00+00:00,10088.965645028604
2026-06-02 01:50:00+00:00,10087.034491444256
2026-06-02 06:35:00+00:00,10091.851514359541
2026-06-02 12:50:00+00:00,10089.190654121916
2026-06-02 23:00:00+00:00,10088.38289063406
2026-06-03 05:30:00+00:00,10084.601616648819
2026-06-03 13:40:00+00:00,10082.0394139251
2026-06-03 22:15:00+00:00,10078.368275917332
2026-06-04 11:45:00+00:00,10084.008944039446
