entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,mode,poi_kind
2026-01-09 12:30:00+00:00,long,4478.46,2026-01-09 12:30:00+00:00,4477.5,4477.5,4481.21,-0.643078200988757,SL,aggressive,fvg
2026-01-13 06:40:00+00:00,long,4594.15,2026-01-13 06:40:00+00:00,4591.5,4591.5,4599.73,-1.7304615652512236,SL,aggressive,ob
2026-01-14 06:05:00+00:00,long,4631.82,2026-01-14 07:00:00+00:00,4623.96,4623.96,4646.99,-5.090871406919746,SL,aggressive,ob
2026-01-14 13:35:00+00:00,long,4638.59,2026-01-14 14:00:00+00:00,4646.99,4633.87,4646.99,5.432685363439948,TP,aggressive,ob
2026-01-16 21:25:00+00:00,short,4604.8,2026-01-17 00:20:00+00:00,4608.37,4608.37,4598.54,-2.325833912439004,SL,aggressive,fvg
2026-01-17 18:20:00+00:00,short,4610.62,2026-01-17 18:45:00+00:00,4608.09,4612.22,4608.09,1.6461994265411672,TP,aggressive,ob
2026-01-19 01:20:00+00:00,long,4678.55,2026-01-19 11:35:00+00:00,4669.61,4669.61,4692.99,-5.7325453399026465,SL,aggressive,fvg
2026-01-19 19:30:00+00:00,long,4685.54,2026-01-19 22:15:00+00:00,4691.39,4682.86,4691.39,3.745566146058105,TP,aggressive,ob
2026-01-23 07:55:00+00:00,long,4964.74,2026-01-23 08:00:00+00:00,4960.53,4960.53,4978.31,-2.5439398639203885,SL,aggressive,ob
2026-01-26 16:35:00+00:00,long,5102.3,2026-01-26 16:35:00+00:00,5097.15,5097.15,5118.8,-3.0280461752546177,SL,aggressive,ob
2026-01-29 01:15:00+00:00,long,5518.02,2026-01-29 06:00:00+00:00,5615.97,5483.51,5615.97,53.25279719899519,TP,aggressive,fvg
2026-01-30 05:20:00+00:00,short,5265.34,2026-01-30 05:30:00+00:00,5247.88,5273.02,5247.88,9.948075527886159,TP,aggressive,fvg
2026-02-01 12:00:00+00:00,long,4864.1,2026-02-01 12:15:00+00:00,4860.06,4860.06,4879.16,-2.4917250878887955,SL,aggressive,ob
2026-02-03 02:40:00+00:00,long,4805.38,2026-02-03 02:40:00+00:00,4791.97,4791.97,4851.37,-8.371866532927585,SL,aggressive,ob
2026-02-05 05:50:00+00:00,short,4906.8,2026-02-05 05:55:00+00:00,4917.48,4917.48,4890.3,-6.529713866470642,SL,aggressive,fvg
2026-02-11 13:40:00+00:00,long,5073.82,2026-02-11 14:40:00+00:00,5050.77,5050.77,5133.18,-13.628784623813582,SL,aggressive,ob
