entry_time,direction,entry_price,exit_time,exit_price,sl_price,tp_price,pnl,exit_hit,mode,poi_kind,step4
2025-12-09 13:40:00+00:00,long,4198.648,2025-12-09 13:50:00+00:00,4202.495,4196.224999999999,4202.495,2.7487419759882843,TP,aggressive,fvg,aggressive_sweep
2025-12-11 02:45:00+00:00,long,4226.835,2025-12-11 03:05:00+00:00,4219.925,4219.925,4230.998,-4.904378808257139,SL,aggressive,fvg,aggressive_sweep
2025-12-15 13:15:00+00:00,long,4335.435,2025-12-15 13:15:00+00:00,4339.045,4332.955,4339.045,2.498019229904039,TP,aggressive,fvg,aggressive_sweep
2025-12-15 13:20:00+00:00,long,4339.395,2025-12-15 13:55:00+00:00,4333.998,4333.998,4345.935,-3.731165289171078,SL,aggressive,fvg,aggressive_sweep
2025-12-19 01:05:00+00:00,long,4322.875,2025-12-19 01:15:00+00:00,4327.565,4319.764999999999,4327.565,3.2547783593092094,TP,aggressive,ob,aggressive_sweep
2025-12-25 23:05:00+00:00,short,4487.665,2025-12-25 23:05:00+00:00,4490.535,4490.535,4484.935,-1.918592408301349,SL,aggressive,ob,aggressive_sweep
2025-12-25 23:10:00+00:00,short,4488.465,2025-12-25 23:10:00+00:00,4484.935,4490.935,4484.935,2.359381213844652,TP,aggressive,ob,aggressive_sweep
2025-12-25 23:15:00+00:00,short,4488.805,2025-12-25 23:15:00+00:00,4490.145,4490.145,4484.935,-0.8955612908113487,SL,aggressive,fvg,aggressive_sweep
2026-02-05 02:10:00+00:00,long,4936.235,2026-02-05 02:10:00+00:00,4931.165,4931.165,4947.475,-3.0812957648894606,SL,aggressive,ob,aggressive_sweep
2026-02-15 23:10:00+00:00,long,5022.148,2026-02-16 00:00:00+00:00,5006.3279999999995,5006.3279999999995,5033.618,-9.450139661356426,SL,aggressive,fvg,aggressive_sweep
2026-02-16 00:05:00+00:00,long,5007.825,2026-02-16 00:15:00+00:00,5020.155,4999.128,5020.155,7.3864402210540065,TP,aggressive,fvg,aggressive_sweep
2026-02-17 09:55:00+00:00,short,4927.005,2026-02-17 10:10:00+00:00,4932.475,4932.475,4922.558,-3.3306237765134727,SL,aggressive,fvg,aggressive_sweep
2026-02-17 19:00:00+00:00,short,4898.525,2026-02-17 19:25:00+00:00,4886.258,4910.465,4886.258,7.5126696301436615,TP,aggressive,fvg,aggressive_sweep
2026-03-16 12:30:00+00:00,short,5022.128,2026-03-16 12:30:00+00:00,5018.865,5024.945000000001,5018.865,1.9491737367107649,TP,aggressive,ob,aggressive_sweep
2026-03-16 12:35:00+00:00,short,5022.215,2026-03-16 12:35:00+00:00,5018.865,5025.095,5018.865,2.0011090723915825,TP,aggressive,ob,aggressive_sweep
2026-03-16 12:45:00+00:00,short,5021.735,2026-03-16 12:45:00+00:00,5018.865,5024.665,5018.865,1.7145468647787414,TP,aggressive,ob,aggressive_sweep
2026-03-16 13:40:00+00:00,short,5027.278,2026-03-16 14:05:00+00:00,5034.645,5034.645,5018.865,-4.396216003968861,SL,aggressive,ob,aggressive_sweep
2026-03-26 13:50:00+00:00,short,4452.095,2026-03-26 13:55:00+00:00,4438.755,4460.505,4438.755,8.98902651448373,TP,aggressive,fvg,aggressive_sweep
2026-03-26 14:30:00+00:00,short,4458.658,2026-03-26 14:30:00+00:00,4465.845,4465.845,4455.258,-4.835759997739161,SL,aggressive,fvg,aggressive_sweep
2026-03-26 20:35:00+00:00,short,4400.705,2026-03-26 20:35:00+00:00,4408.805,4408.805,4390.895,-5.521842522959638,SL,aggressive,fvg,aggressive_sweep
2026-03-27 01:35:00+00:00,short,4411.215,2026-03-27 01:40:00+00:00,4417.6050000000005,4417.6050000000005,4402.198,-4.345741479388554,SL,aggressive,fvg,aggressive_sweep
2026-03-27 01:50:00+00:00,short,4412.555,2026-03-27 01:55:00+00:00,4419.665,4419.665,4402.198,-4.833934081274685,SL,aggressive,fvg,aggressive_sweep
2026-03-29 22:15:00+00:00,long,4496.315,2026-03-29 22:30:00+00:00,4512.615,4479.705,4512.615,10.875572552190082,TP,aggressive,fvg,aggressive_sweep
2026-03-31 07:25:00+00:00,long,4550.348,2026-03-31 07:25:00+00:00,4554.965,4546.085,4554.965,3.0439430127103613,TP,aggressive,ob,aggressive_sweep
2026-04-10 00:05:00+00:00,long,4756.865,2026-04-10 00:05:00+00:00,4753.005,4753.005,4759.385,-2.434376422286321,SL,aggressive,ob,aggressive_sweep
